# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0004769094668	0.6795555556	0.6940264691
-13.46081728	0.2411747705	  343.6536	42.85645148
-12.9548662	0.2595557783	369.8449778	33.34592367
-12.65890379	0.2682822547	382.2794667	29.54109838
-12.44891512	0.2740948734	390.5619556	28.84651706
-12.28603525	0.2787690852	397.2223111	30.00062221
-12.15295271	0.2827294612	402.8655111	32.08955718
-12.04043303	0.2863791754	408.0660444	34.93617146
-11.94296404	0.2897434302	412.8598222	38.53795019
-11.85699031	0.2931064373	417.6518222	42.59246112
-11.78008418	 0.2964269	  422.3832	46.51671332
-11.71051412	0.2997859146	427.1695111	53.70771043
-11.64700164	0.3033131109	432.1954667	59.94268167
-11.58857581	0.3069125453	437.3243556	69.06608236
-11.53448195	0.310704615	442.7277333	78.7944042
-11.48412177	0.314927993	448.7456889	91.37665919
-11.43701297	0.3194059514	  455.1264	105.9138008
-11.39276105	0.3243246378	462.1351111	125.0075228
-11.35103923	0.3296141845	469.6722667	146.0626353
-11.31157377	0.3355944857	478.1936889	174.4598179
-11.2741331	0.3425002221	488.0337778	209.0121924
-10.97817069	0.435648969	620.7628444	319.0614461
-10.76818202	0.4886432487	  696.2752	249.0469316
-10.7239301	0.4999460967	  712.3808	285.2445025
-10.68220828	0.5124940245	730.2605333	347.5583446
-10.64274283	0.5273153976	751.3797333	450.1155359
-10.60530215	0.5468555232	779.2227556	 623.08638
-10.5696886	0.5718863146	814.8895111	859.0405033
-10.5357321	0.7772405991	1107.501956	62.39346284
-10.50328529	0.7789012047	1109.868178	58.34680068
-10.47221961	0.7807887556	1112.557778	57.69679506
-10.44242229	0.7823542912	1114.788533	55.5868374
-10.41379379	0.7839815849	1117.107289	55.01311132
-10.38624588	0.7853821205	1119.102933	56.17251584
-10.35969993	0.786711104	1120.996622	53.44461081
-10.33408561	0.7880221216	1122.864711	55.18009692
-10.30933975	0.7893282734	1124.725867	53.48716203
-10.28540537	0.7905565726	1126.476089	49.28960604
-10.26223094	0.7917727697	1128.209067	50.78118002
-10.23976969	0.7929210954	1129.845333	 51.539456
-10.21797903	0.7937810919	1131.070756	49.44050476
-10.19682006	0.7949832531	1132.783733	49.21856206
-10.17625721	0.7956904765	1133.791467	48.29038052
-10.09935108	0.7992854194	1138.913956	47.46992969
-10.02978102	0.8023463111	1143.275467	46.49416256
-9.966268536	0.8051369645	1147.251911	45.47574079
-9.907842714	0.8075091602	1150.632089	43.74330808
-9.853748851	0.8099182236	 1154.0648	42.3130454
-9.80338867	0.811798663	1156.744267	43.3439338
-9.756279866	0.8137431685	1159.515022	41.15981878
-9.712027948	0.8155854302	1162.140089	40.86108621
-9.670306129	0.8172062362	 1164.4496	39.32443762
-9.630840674	0.8186939816	1166.569511	39.73067932
   -9.5934	0.8202497857	 1168.7864	37.89277504
