# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.000126701246	0.3935111111	0.4002601165
-13.46081728	0.1568857358	487.2586667	155.060736
-12.9548662	0.1791390194	556.3733333	68.03786667
-12.65890379	0.1872473554	581.5563556	55.73962405
-12.44891512	0.1921332382	596.7310222	50.66098429
-12.28603525	0.1956886292	607.7734222	47.79337362
-12.15295271	0.1985027878	616.5136889	47.85816817
-12.04043303	0.2009071922	623.9813333	49.22720711
-11.94296404	0.2030313198	630.5784889	50.22446172
-11.85699031	0.2049807503	636.6330667	51.62340437
-11.78008418	0.2067570004	642.1497778	53.54369995
-11.71051412	0.2084618148	647.4446222	56.53848886
-11.64700164	0.2100405575	652.3479111	59.49584675
-11.58857581	0.2116562202	657.3658667	60.77583047
-11.53448195	0.2131270651	661.9340444	66.19511653
-11.48412177	0.2146846862	666.7717333	73.29224988
-11.43701297	0.216268552	671.6909333	75.35398891
-11.39276105	0.2177451495	676.2769778	80.62248331
-11.35103923	0.2192848258	681.0589333	84.67199353
-11.31157377	0.2208625955	  685.9592	92.58580203
-11.2741331	0.222478573	690.9781333	99.56805518
-10.97817069	0.2422443967	  752.3672	237.7400975
-10.76818202	0.2816290798	874.6888889	689.2141432
-10.7239301	0.2964006649	920.5667556	812.2242104
-10.68220828	0.3121279901	969.4129778	866.5035827
-10.64274283	0.3270633967	1015.799644	837.5954132
-10.60530215	0.3405769561	1057.770311	775.8421763
-10.5696886	0.3547563052	 1101.8088	926.6227314
-10.5357321	0.3669727437	1139.750844	771.368766
-10.50328529	0.3752861714	1165.570844	784.4419588
-10.47221961	0.3845015334	1194.192089	617.791813
-10.44242229	0.3920355782	1217.591467	518.9251894
-10.41379379	0.3989113031	1238.946222	538.5143524
-10.38624588	0.4057227185	1260.101244	578.3061051
-10.35969993	0.4127494145	1281.924889	721.2312472
-10.33408561	0.4202883533	1305.339467	923.6969402
-10.30933975	0.4382279561	1361.056622	1518.063194
-10.28540537	0.4445829666	1380.794133	1424.506952
-10.26223094	0.4622154184	1435.557333	1809.731868
-10.23976969	0.4863031369	1510.369422	3838.603972
-10.21797903	0.5223782758	1622.412267	2203.974214
-10.19682006	0.5433381307	1687.509778	2268.720482
-10.17625721	0.5398229224	1676.592178	2831.595637
-10.09935108	0.8205420261	2548.454846	122.2551072
-10.02978102	0.8269923977	2568.488531	129.5037803
-9.966268536	0.8276704638	2570.594482	120.814317
-9.907842714	0.8331753102	2587.691537	99.46683203
-9.853748851	0.8348836162	2592.997226	134.1495225
-9.80338867	0.8393349262	2606.822188	105.7846713
-9.756279866	0.8384450519	 2604.0584	 95.026545
-9.712027948	0.8348325545	2592.838638	91.69513149
-9.670306129	0.8414485252	2613.386644	100.6456317
-9.630840674	0.8512477897	2643.821384	108.6753738
   -9.5934	0.8454122193	2625.697159	87.82833479
