# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0001246949278	0.1933333333	0.1909777778
-13.46081728	0.1571408347	243.6391111	75.66247032
-12.9548662	0.1791901658	277.8255111	34.73177585
-12.65890379	0.1873801286	290.5236444	27.78721872
-12.44891512	0.1922853691	298.1289778	25.13367584
-12.28603525	0.1958207426	  303.6104	24.04954517
-12.15295271	0.1987164741	308.1000889	24.16953777
-12.04043303	0.2010762755	311.7588444	 24.016244
-11.94296404	0.2031597987	314.9892444	24.97561765
-11.85699031	0.2051347944	318.0513778	26.07007144
-11.78008418	0.206981254	320.9142222	26.68713106
-11.71051412	0.2086816915	323.5506667	28.02609956
-11.64700164	0.2103824156	326.1875556	30.03468958
-11.58857581	0.2119332192	   328.592	32.24615822
-11.53448195	0.2135020247	331.0243556	34.82945125
-11.48412177	0.2150469232	333.4196444	36.29669854
-11.43701297	0.2166505286	335.9059556	37.47986675
-11.39276105	0.2181630925	338.2511111	40.94627654
-11.35103923	0.2198298193	340.8352889	44.30735914
-11.31157377	0.221312915	343.1347556	48.52352983
-11.2741331	0.2229780366	345.7164444	50.76510736
-10.97817069	0.2434491599	377.4559111	127.1893895
-10.76818202	0.2846455548	441.3288889	370.724721
-10.7239301	0.3006140159	  466.0872	422.6831517
-10.68220828	0.3170831487	491.6217778	444.6319702
-10.64274283	0.3319178892	514.6223111	428.8179733
-10.60530215	0.3465311028	537.2793778	395.0829258
-10.5696886	0.3574445176	554.2000889	353.8996089
-10.5357321	0.3684539617	571.2696889	312.0506457
-10.50328529	0.3773971393	585.1356444	287.1497784
-10.47221961	0.3853244115	597.4264889	261.3583739
-10.44242229	0.3923027983	608.2461333	269.7830628
-10.41379379	0.3991136066	618.8059556	282.7003912
-10.38624588	0.4056958935	629.0114667	325.9916018
-10.35969993	0.4125294049	639.6064889	387.5561712
-10.33408561	0.4231337482	   656.048	457.0042738
-10.30933975	0.4359537627	  675.9248	639.2688338
-10.28540537	0.4494802098	696.8968889	816.2843014
-10.26223094	0.4694497442	727.8586667	1093.647758
-10.23976969	0.5019556766	778.2575111	1294.535377
-10.21797903	0.4998702615	775.0241778	1176.421815
-10.19682006	0.8062071726	1249.984444	5663.871491
-10.17625721	0.8171357227	1266.928622	77.62966077
-10.09935108	0.8222108349	1274.797333	 75.999104
-10.02978102	0.8265053856	1281.455822	73.66351499
-9.966268536	0.8311768876	1288.698756	59.67218512
-9.907842714	0.8322291408	1290.330222	51.77228662
-9.853748851	0.8345781065	1293.972178	50.50349259
-9.80338867	0.8373439834	1298.260533	63.91656683
-9.756279866	0.8387844248	1300.493867	50.59076238
-9.712027948	0.8407358001	1303.519378	48.19255784
-9.670306129	0.8425367961	1306.311733	46.90753344
-9.630840674	0.8471609427	1313.481244	49.97800378
   -9.5934	0.8486375027	1315.770578	48.89874322
