# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0003324241497	0.4586666667	0.4673137778
-13.46081728	0.2000069195	275.9622222	41.92790617
-12.9548662	0.2186422565	301.6745778	36.20761149
-12.65890379	0.2289004406	315.8284444	35.23492425
-12.44891512	0.2363804993	326.1491556	35.32761929
-12.28603525	0.2421210006	334.0696889	35.64332124
-12.15295271	0.246814559	340.5456889	35.76915697
-12.04043303	0.2509513714	346.2535111	36.60257656
-11.94296404	0.2545257685	351.1853333	38.68822933
-11.85699031	0.2578210839	355.7320889	39.60857919
-11.78008418	0.2609299584	  360.0216	42.18326677
-11.71051412	0.263942069	  364.1776	45.4760138
-11.64700164	0.2667524704	368.0552889	48.39249869
-11.58857581	0.269757559	  372.2016	52.04166855
-11.53448195	0.2726624049	  376.2096	56.38060117
-11.48412177	0.2756705213	380.3600889	63.91842488
-11.43701297	0.278872874	384.7785778	70.98092776
-11.39276105	0.2820884978	389.2153778	80.3169013
-11.35103923	0.2855736687	394.0240889	91.29515306
-11.31157377	0.2894624514	399.3896889	101.495787
-11.2741331	0.2934861365	404.9414222	116.5655464
-10.97817069	0.3522750252	486.0561778	274.2489329
-10.76818202	0.4049641241	558.7546667	225.9590116
-10.7239301	0.4148887888	572.4483556	234.1822662
-10.68220828	0.4250581332	586.4796444	240.2371412
-10.64274283	0.4348901572	600.0455111	261.2016621
-10.60530215	0.4455240579	614.7177778	303.7543951
-10.5696886	0.4568834936	630.3911111	350.3810765
-10.5357321	0.4701537883	648.7009778	428.8650746
-10.50328529	0.4848431348	  668.9688	510.8208043
-10.47221961	0.502290893	693.0425778	609.2409427
-10.44242229	0.7806146711	1077.063533	57.74417474
-10.41379379	0.7822973859	1079.385281	56.10573265
-10.38624588	0.7839168639	1081.619778	57.84806573
-10.35969993	0.7853164168	1083.55083	54.61348886
-10.33408561	0.7867397182	1085.514649	53.47908323
-10.30933975	0.7880593433	1087.335419	54.49074798
-10.28540537	0.7894024489	1089.188587	53.41644339
-10.26223094	0.7906659866	1090.93197	52.9603038
-10.23976969	0.7918537888	1092.570856	52.87375901
-10.21797903	0.7929440419	1094.075147	51.14790951
-10.19682006	0.7938967949	1095.389721	51.99377572
-10.17625721	0.7950253097	1096.946805	49.08686751
-10.09935108	0.7987554923	1102.093574	49.42817241
-10.02978102	0.8020862272	 1106.6892	47.90868452
-9.966268536	0.8049111583	1110.586936	45.64664674
-9.907842714	0.807573812	1114.260768	45.53694988
-9.853748851	0.8099687593	1117.565229	43.66640546
-9.80338867	0.8120221912	1120.398479	42.80906386
-9.756279866	0.8141156497	1123.286957	42.38521448
-9.712027948	0.8159159258	1125.770912	41.86695547
-9.670306129	0.8175915541	1128.082882	40.1557017
-9.630840674	0.8191738554	1130.266083	39.94763836
   -9.5934	0.8207298499	1132.412988	40.50839349
