# chem_potential	density	num_particles	num_particles_variance
  -17.9971	0.000394986	  0.559556	  0.556142
  -13.4608	  0.220635	   312.562	   40.6403
  -12.9549	  0.238521	     337.9	   34.1881
  -12.6589	  0.248424	   351.928	   35.3139
  -12.4489	  0.255485	   361.931	   35.5331
   -12.286	  0.260866	   369.555	   34.7051
   -12.153	  0.265351	   375.908	   35.5397
  -12.0404	  0.269231	   381.405	   35.9389
   -11.943	  0.272781	   386.434	    37.566
   -11.857	  0.276114	   391.157	   42.1904
  -11.7801	  0.279278	   395.638	   43.4044
  -11.7105	  0.282369	   400.018	   47.5071
   -11.647	  0.285313	   404.188	   52.5883
  -11.5886	  0.288508	   408.714	   56.3802
  -11.5345	  0.291764	   413.327	   61.9132
  -11.4841	  0.294866	   417.721	   72.7208
   -11.437	  0.298542	   422.928	   81.5701
  -11.3928	  0.302323	   428.285	   97.3073
   -11.351	  0.306326	   433.955	   104.912
  -11.3116	  0.310707	   440.162	   122.887
  -11.2741	  0.315548	    447.02	   140.771
  -10.9782	   0.38774	   549.291	   324.942
  -10.7682	  0.448421	   635.253	   334.142
  -10.6053	   0.52448	   743.002	   603.618
  -10.4722	   0.78006	   1105.07	   58.3549
  -10.3597	  0.786242	   1113.83	   55.8057
  -10.2622	   0.79144	   1121.19	    50.876
  -10.1763	  0.795418	   1126.83	   49.8675
  -10.0994	   0.79917	   1132.14	   46.6788
  -10.0298	  0.802233	   1136.48	   49.0318
  -9.96627	  0.805098	   1140.54	     43.19
  -9.90784	   0.80779	   1144.35	    45.409
  -9.85375	   0.80998	   1147.46	   46.7071
  -9.80339	  0.811746	   1149.96	   39.7681
  -9.75628	  0.813637	   1152.64	   42.7347
  -9.71203	  0.815666	   1155.51	   39.3083
  -9.67031	  0.817155	   1157.62	   39.6971
  -9.63084	  0.818829	   1159.99	   37.0904
   -9.5934	  0.820505	   1162.37	   37.3236
