# chem_potential	density	num_particles	num_particles_variance
  -17.9971	0.00041686	  0.592928	  0.577713
  -13.4608	  0.229205	   326.014	   50.3971
  -12.9549	  0.247013	   351.343	   35.2539
  -12.6589	  0.256258	   364.493	   26.3096
  -12.4489	  0.263432	   374.697	    34.787
   -12.286	  0.268731	   382.234	   32.8044
   -12.153	  0.273231	   388.635	   35.9461
  -12.0404	  0.276266	   392.952	    41.917
   -11.943	  0.280126	   398.443	   42.4762
   -11.857	  0.282721	   402.133	   33.7822
  -11.7801	   0.28626	   407.167	   38.1056
  -11.7105	  0.289884	   412.322	   52.0488
   -11.647	  0.292543	   416.103	     64.61
  -11.5886	  0.295159	   419.825	   31.7938
  -11.5345	  0.300907	       428	   56.3158
  -11.4841	  0.303559	   431.772	   74.8778
   -11.437	  0.306518	   435.982	   86.1633
  -11.3928	  0.310281	   441.333	   82.5926
   -11.351	  0.314812	   447.778	   117.691
  -11.3116	  0.319147	   453.944	   147.608
  -11.2741	  0.324411	   461.431	   176.637
  -10.9782	  0.413961	   588.805	   431.767
  -10.7682	  0.485087	   689.971	   236.828
  -10.6053	  0.524999	   746.742	   374.837
  -10.4722	  0.778948	   1107.95	   49.3475
  -10.3597	  0.785977	   1117.95	   19.2078
  -10.2622	  0.787827	   1120.58	   56.0332
  -10.1763	  0.795264	   1131.16	   19.0803
  -10.0994	  0.795967	   1132.16	   94.6593
  -10.0298	  0.803627	   1143.05	   49.5235
  -9.96627	  0.804478	   1144.26	   28.2992
  -9.90784	  0.802628	   1141.63	   26.5485
  -9.85375	  0.805773	   1146.11	   26.6205
  -9.80339	  0.806883	   1147.68	   24.9529
  -9.75628	  0.809621	   1151.58	   29.8227
  -9.71203	  0.812378	    1155.5	   58.4722
  -9.67031	  0.812964	   1156.33	        81
  -9.63084	  0.816714	   1161.67	   10.7778
   -9.5934	  0.816323	   1161.11	   35.0988
