# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.000213803576	0.1988444444	0.1959275536
-13.46081728	0.1039750588	96.70026667	39.43300437
-12.9548662	0.1318059382	122.5839111	37.66749226
-12.65890379	0.1477186779	137.3832889	36.04188963
-12.44891512	0.1590590604	147.9302222	35.27113106
-12.28603525	0.1673645217	155.6545778	35.46557238
-12.15295271	0.1740857148	161.9055111	34.55311629
-12.04043303	0.1796526362	167.0829333	33.88156651
-11.94296404	0.1845662954	  171.6528	33.18665216
-11.85699031	0.1887553927	  175.5488	33.29864078
-11.78008418	0.1924965252	179.0281778	33.83040601
-11.71051412	0.1960609376	  182.3432	34.35661376
-11.64700164	0.1991812082	185.2451556	34.83749875
-11.58857581	0.202052121	  187.9152	35.42427563
-11.53448195	0.2049970096	190.6540444	36.15373698
-11.48412177	0.2076109184	193.0850667	35.94520811
-11.43701297	0.2101848764	195.4789333	37.73951175
-11.39276105	0.2124530867	197.5884444	38.06831091
-11.35103923	0.2147717611	199.7448889	37.79820721
-11.31157377	0.217195856	201.9993778	39.94835517
-11.2741331	0.219208496	  203.8712	 40.070255
-10.97817069	0.2401168036	223.3166222	59.0490837
-10.76818202	0.2626802968	244.3014222	91.41465576
-10.60530215	0.2914442849	271.0528889	157.3777361
-10.47221961	0.3297878584	306.7136889	242.9611371
-10.35969993	0.406086202	377.6736889	749.5558322
-10.26223094	0.6664342526	619.8060444	17607.25803
-10.17625721	0.7813256231	726.6588444	78.58921289
-10.09935108	0.7899400817	734.6705778	71.42819211
-10.02978102	0.7969800208	741.2179556	65.41827315
-9.966268536	0.8031446747	746.9512889	63.40473834
-9.907842714	0.808198066	751.6511111	58.58929877
-9.853748851	0.8129964606	756.1137778	57.08678795
-9.80338867	0.8169421257	759.7833778	55.25520815
-9.756279866	0.8205296676	763.1199111	52.57433244
-9.712027948	0.8241447353	766.4820444	50.47634426
-9.670306129	0.8271863468	769.3108444	48.0924424
-9.630840674	0.8302617922	772.1711111	47.58894321
   -9.5934	0.8327525991	774.4876444	47.17411401
