# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.001272665891	    4.9792	5.002411804
-13.46081728	0.3769358689	 1474.7304	301.1786047
-12.9548662	0.4284008635	1676.082933	311.1149887
-12.65890379	0.4662744426	1824.260178	451.1750631
-12.44891512	0.5206589168	2037.034933	1366.068913
-12.28603525	0.6449435245	2523.288178	2467.755176
-12.15295271	0.7212332741	2821.765511	770.6651927
-12.04043303	0.7410256643	 2899.2016	340.1442463
-11.94296404	0.7512477505	2939.194667	263.0323271
-11.85699031	0.7587001254	2968.351467	220.6082045
-11.78008418	0.7644162391	2990.715289	197.1680951
-11.71051412	0.7692170222	3009.497956	182.2931958
-11.64700164	0.7730314075	3024.421422	174.9773366
-11.58857581	0.7765806086	3038.307378	165.4852522
-11.53448195	0.7795921028	 3050.0896	158.5935718
-11.48412177	0.7823513405	3060.884889	149.1356383
-11.43701297	0.7847459498	 3070.2536	148.018087
-11.39276105	0.7870876678	3079.415378	138.6759057
-11.35103923	0.7891069026	3087.315467	133.6570141
-11.31157377	0.7910897631	3095.073244	131.4033464
-11.2741331	0.7924355864	3100.338667	130.2497493
-10.97817069	0.805199142	3150.275022	111.7979628
-10.76818202	0.8130894843	3181.145333	107.181456
-10.60530215	0.8188638968	3203.737244	109.8758484
-10.47221961	0.8234609297	3221.722756	95.48197996
-10.35969993	0.8270817432	3235.888889	90.26214321
-10.26223094	0.8302408473	3248.248622	91.85027588
-10.17625721	0.8329789784	3258.961333	92.91290489
-10.09935108	0.8351955563	3267.633511	85.98044145
-10.02978102	0.8376259719	3277.142311	86.71405866
-9.966268536	0.8394276657	3284.191289	83.20483078
-9.907842714	0.8410618018	3290.584711	79.39233514
-9.853748851	0.8426405927	 3296.7616	92.18103211
-9.80338867	0.8440635493	 3302.3288	80.72469056
-9.756279866	0.8453200388	3307.244711	78.70856092
-9.712027948	0.8462265769	3310.791467	92.23935829
-9.670306129	0.8474928586	3315.745689	82.70999253
-9.630840674	0.8490586539	3321.871733	 78.064881
   -9.5934	0.8497529902	3324.588267	86.23652011
