# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0006377299515	0.9087111111	0.9480218943
-13.46081728	0.2263231422	322.4912889	42.12245745
-12.9548662	0.2459242148	350.4211556	37.45907244
-12.65890379	0.2563902723	  365.3344	36.37582108
-12.44891512	0.2636641241	375.6990222	37.01465682
-12.28603525	0.2694786767	383.9842667	38.08321913
-12.15295271	0.2743507015	390.9264889	39.75415167
-12.04043303	0.2787946618	397.2587556	41.76833445
-11.94296404	0.282989656	403.2362667	46.92355584
-11.85699031	0.2870230812	408.9835556	49.83359625
-11.78008418	0.2909666765	414.6028444	55.61542302
-11.71051412	0.2947094645	   419.936	61.58719289
-11.64700164	0.2988541789	425.8418667	68.87250496
-11.58857581	0.3029888498	431.7334222	77.39302518
-11.53448195	0.3073661239	437.9706667	88.37869511
-11.48412177	0.3119951713	444.5666667	101.3234222
-11.43701297	0.3169412433	  451.6144	117.8445571
-11.39276105	0.3222413326	459.1665778	135.1290518
-11.35103923	0.32819194	467.6456889	157.639797
-11.31157377	0.3346665553	476.8714667	183.846057
-11.2741331	0.3420942409	487.4552889	220.8892454
-10.97817069	0.4384547811	624.7608889	350.4930481
-10.76818202	0.4979347801	709.5148444	292.7537796
-10.7239301	0.5110784549	728.2434667	332.4947684
-10.68220828	0.5253756331	748.6157333	401.0408725
-10.64274283	0.5433406786	  774.2144	537.959366
-10.60530215	0.565806639	806.2264889	737.8018583
-10.5696886	0.7874029191	 1121.9824	64.18475691
-10.5357321	0.789439937	1124.884978	 64.435481
-10.50328529	0.7912739642	1127.498311	64.39524159
-10.47221961	0.7934353092	1130.578044	60.06755351
-10.44242229	0.7949459488	1132.730578	57.55327833
-10.41379379	0.7966157869	1135.109956	58.23350978
-10.38624588	0.7981391524	1137.280622	56.6457845
-10.35969993	0.799725586	1139.541156	57.15977289
-10.33408561	0.8010565658	1141.437689	57.03171733
-10.30933975	0.8023887308	1143.335911	54.67640817
-10.28540537	0.8035645668	1145.011378	55.0210261
-10.26223094	0.8049501308	1146.985689	54.77286186
-10.23976969	0.8060110594	1148.497422	51.06528224
-10.21797903	0.8071410447	1150.107556	52.80407625
-10.19682006	0.808182635	1151.591733	50.34576277
-10.17625721	0.8094050703	 1153.3336	52.27368882
-10.09935108	0.813196329	1158.735822	50.75545455
-10.02978102	0.8162638331	1163.106756	49.88149214
-9.966268536	0.8191906661	1167.277244	47.84606885
-9.907842714	0.8216672268	1170.806133	45.60463794
-9.853748851	0.8242055454	1174.423022	45.21651887
-9.80338867	0.8264876617	1177.674844	45.60822942
-9.756279866	0.828331171	1180.301689	43.89120604
-9.712027948	0.8303386199	1183.162133	45.31095723
-9.670306129	0.8319655393	1185.480356	43.24783632
-9.630840674	0.8333822318	1187.499022	42.91488793
   -9.5934	0.8351102098	1189.961244	42.02285356
