# chem_potential	density	num_particles	num_particles_variance
-17.99706549	4.474881361e-05	0.4129777778	0.4138049106
-13.46081728	0.04629494002	427.2466667	244.3454667
-12.9548662	0.05961330808	  550.1592	134.4120776
-12.65890379	0.06518283057	  601.5592	120.0018731
-12.44891512	0.06880388222	634.9771556	113.7042781
-12.28603525	0.07157169169	660.5207111	112.1089488
-12.15295271	0.0738421498	681.4743111	113.5044512
-12.04043303	0.07577695327	699.3302222	118.8586866
-11.94296404	0.07748340872	715.0787556	117.7521976
-11.85699031	0.07904823987	729.5202667	121.768167
-11.78008418	0.08042033134	742.1830222	122.4601029
-11.71051412	0.08171668887	754.1468444	123.8312367
-11.64700164	0.08288838349	764.9601778	129.7900586
-11.58857581	0.08397532889	774.9913778	122.9145034
-11.53448195	0.08501360539	784.5734222	129.777587
-11.48412177	0.08601126507	793.7806222	132.0620956
-11.43701297	0.0869241948	802.2058667	137.5497967
-11.39276105	0.08781150425	810.3946667	137.0461938
-11.35103923	0.0886768342	818.3806222	135.1575267
-11.31157377	0.08948447034	825.8341333	143.2373771
-11.2741331	0.09031785198	833.5252444	146.5270516
-10.97817069	0.09772718062	901.9044444	203.896558
-10.76818202	0.1054924386	973.5684444	308.5573154
-10.60530215	0.1150172226	1061.470756	497.8898559
-10.47221961	0.1263676734	1166.221778	653.1421924
-10.35969993	0.1381478516	1274.938667	744.9333049
-10.26223094	0.1490014808	1375.104622	775.4529653
-10.17625721	0.1591649997	1468.901689	825.3007349
-10.09935108	0.1689798998	1559.481422	925.2581882
-10.02978102	0.1792305084	1654.082222	1078.524351
-9.966268536	0.1904150727	1757.302311	1339.407186
-9.907842714	0.2030655026	1874.050578	1613.50882
-9.853748851	0.2175941498	2008.132533	1985.805102
-9.80338867	0.234075265	2160.233422	2483.495203
-9.756279866	0.2543830394	2347.649778	 3416.2841
-9.712027948	0.2827494915	2609.438044	5865.34625
-9.670306129	0.7945390147	7332.640358	1029.623049
-9.630840674	0.8004085128	7386.808773	882.6717814
   -9.5934	0.8056695903	7435.362196	897.101774
