# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0006634103854	1.380622222	1.414771168
-13.46081728	0.225459413	  469.2032	205.0772875
-12.9548662	0.283208279	589.3842667	138.0991836
-12.65890379	0.3080000174	640.9783111	119.3328629
-12.44891512	0.3237384592	673.7315556	109.6218042
-12.28603525	0.3356115916	698.4407111	113.8788404
-12.15295271	0.3456685889	719.3703111	120.9766475
-12.04043303	0.3547985117	738.3705778	128.1310277
-11.94296404	0.3635985231	756.6842667	146.1632458
-11.85699031	0.3726010345	775.4193778	175.7633223
-11.78008418	0.3826836594	796.4023111	226.6301458
-11.71051412	0.394692532	821.3939556	315.9672879
-11.64700164	0.4112871457	855.9289778	503.0226003
-11.58857581	0.4377664545	911.0350222	914.351129
-11.53448195	0.480301559	999.5547556	1402.898202
-11.48412177	0.532778337	1108.764089	2004.007635
-11.43701297	0.6519984625	1356.872889	4985.563576
-11.39276105	0.7253756149	1509.577956	941.0553007
-11.35103923	0.7407534351	1541.580711	320.2445524
-11.31157377	0.7475833331	 1555.7944	216.5480398
-11.2741331	0.7522229772	1565.449956	 187.10794
-10.97817069	0.7809256847	1625.183111	123.0830925
-10.76818202	0.7962768523	 1657.1304	105.2266403
-10.60530215	0.8070989158	1679.652178	95.42933081
-10.47221961	0.8151263438	1696.358044	86.25900418
-10.35969993	0.8214347222	 1709.4864	81.63879282
-10.26223094	0.8266933557	1720.430133	82.82396309
-10.17625721	0.8379111077	1743.775378	234.6506115
-10.09935108	0.8467183376	1762.104089	70.92685439
-10.02978102	0.8496494821	1768.204089	58.48368106
-9.966268536	0.8523861141	1773.899289	54.97145727
-9.907842714	0.8536869229	 1776.6064	91.90445682
-9.853748851	0.8566164017	1782.702933	53.9277514
-9.80338867	0.8583793597	1786.371822	52.43090379
-9.756279866	0.860050614	1789.849867	48.98234887
-9.712027948	0.8611159489	1792.066933	49.26476437
-9.670306129	0.8623910021	1794.720444	48.0945598
-9.630840674	0.8634058936	1796.832533	52.17959936
   -9.5934	0.8651208855	 1800.4016	48.82538411
