# chem_potential	density	num_particles	num_particles_variance
-17.99706549	4.947830536e-05	0.3872888889	0.3868073165
-13.46081728	0.04903318231	383.8047111	208.7690622
-12.9548662	0.06276024939	491.2526222	124.3120042
-12.65890379	0.06868750508	537.6479111	108.1895445
-12.44891512	0.07257024043	568.0398222	101.5491697
-12.28603525	0.07555644978	591.4142222	104.3270866
-12.15295271	0.07800665361	610.5930667	107.1824942
-12.04043303	0.08013895622	627.2835556	107.1016407
-11.94296404	0.08196046647	641.5413333	110.3979804
-11.85699031	0.08363752778	654.6684444	111.5071376
-11.78008418	0.08513427775	666.3841778	112.1014741
-11.71051412	0.08653233229	677.3273778	112.5837571
-11.64700164	0.08778225854	687.1111111	113.2233877
-11.58857581	0.08897077127	696.4141333	116.2573825
-11.53448195	0.09009478164	705.2122667	116.5533429
-11.48412177	0.09110174521	713.0942222	  122.2297
-11.43701297	0.09213086444	  721.1496	122.2370865
-11.39276105	0.09306793153	728.4844444	122.7100247
-11.35103923	0.09398657911	735.6751111	125.5583583
-11.31157377	0.09489874239	742.8150222	130.9192943
-11.2741331	0.09575149082	749.4898667	129.2244751
-10.97817069	0.1037100711	811.7852444	184.2177023
-10.76818202	0.1119911064	876.6046222	287.4907875
-10.60530215	0.1220293881	955.1787556	437.3869798
-10.47221961	0.1339097459	1048.171644	579.5468049
-10.35969993	0.1461604357	1144.063289	647.094839
-10.26223094	0.1578010559	1235.179644	695.6419501
-10.17625721	0.1685827273	1319.572622	746.6523705
-10.09935108	0.1790801795	1401.740889	806.7811281
-10.02978102	0.1901607648	 1488.4736	973.6896586
-9.966268536	0.2020188987	1581.292533	1176.03878
-9.907842714	0.2154600546	1686.502489	1504.641994
-9.853748851	0.230927527	1807.573333	1737.282133
-9.80338867	0.249129854	1950.051111	2332.599965
-9.756279866	0.2715988189	2125.925778	3306.483113
-9.712027948	0.4586602454	3590.139467	9121.393793
-9.670306129	0.7962504163	6232.609156	864.5808406
-9.630840674	0.8015214576	6273.86796	733.5492559
   -9.5934	0.8065117777	6312.929434	697.1420104
