# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0003484285787	    0.4936	0.49955904
-13.46081728	0.1637918638	232.0351111	42.49218943
-12.9548662	0.1831283636	259.4280889	39.04465101
-12.65890379	0.1945493292	275.6075556	41.28216514
-12.44891512	0.2028321786	287.3414222	41.09774198
-12.28603525	0.2093536221	    296.58	40.84662222
-12.15295271	0.214670656	304.1123556	41.94186512
-12.04043303	0.2193607319	310.7565333	42.2261462
-11.94296404	0.223341966	316.3965333	43.10862798
-11.85699031	0.2269576419	321.5186667	43.77622933
-11.78008418	0.2304035899	326.4003556	46.60095987
-11.71051412	0.2336749785	331.0347556	48.62376983
-11.64700164	0.2366781279	335.2891556	50.02758906
-11.58857581	0.2396450101	339.4921778	53.63180548
-11.53448195	0.2426309044	343.7221333	 56.122079
-11.48412177	0.2455209855	347.8163556	60.05587472
-11.43701297	0.2482916609	351.7414222	65.26549309
-11.39276105	0.2511747772	355.8257778	67.78991328
-11.35103923	0.2541748521	360.0758222	74.78402877
-11.31157377	0.2569959753	364.0723556	80.68329801
-11.2741331	0.2600918005	368.4580444	86.14672862
-10.97817069	0.2970006962	420.7448889	192.9740294
-10.76818202	0.347678513	492.5374222	310.2071774
-10.7239301	0.3626340866	513.7241778	371.2651665
-10.68220828	0.3800055697	538.3334222	454.3068741
-10.64274283	0.3972872633	562.8154667	432.8276363
-10.60530215	0.4116639422	583.1821333	351.2414052
-10.5696886	0.4237665176	  600.3272	340.393829
-10.5357321	0.4350597322	616.3256889	346.8837934
-10.50328529	0.4463328681	632.2957333	366.9261418
-10.47221961	0.4585466294	649.5983111	430.1445127
-10.44242229	0.4712602882	667.6090667	471.2729489
-10.41379379	0.4856569831	688.0040889	571.7516277
-10.38624588	0.7744265953	1097.088444	80.84382202
-10.35969993	0.7766264703	1100.204889	82.20593165
-10.33408561	0.7783833585	1102.693778	80.42862795
-10.30933975	0.7804828399	  1105.668	77.84844267
-10.28540537	0.7822300025	1108.143111	75.68387477
-10.26223094	0.7837820878	1110.341867	77.77397163
-10.23976969	0.7855005754	1112.776356	78.21238316
-10.21797903	0.7872361927	1115.235111	71.79121165
-10.19682006	0.7888079174	1117.461689	71.36159893
-10.17625721	0.7900677945	1119.246489	68.90999878
-10.09935108	0.7951570604	1126.456178	67.57910184
-10.02978102	0.7995735637	 1132.7128	64.03760505
-9.966268536	0.803336128	1138.043022	62.21752687
-9.907842714	0.8068630183	1143.039378	60.56742717
-9.853748851	0.8098994858	1147.340978	57.94080082
-9.80338867	0.8126951969	1151.301511	57.46429105
-9.756279866	0.8151904174	1154.836356	54.63250938
-9.712027948	0.8177138109	1158.411111	55.33845432
-9.670306129	0.8198360691	 1161.4176	54.79272135
-9.630840674	0.8219452133	1164.405511	52.87271629
   -9.5934	0.8238508723	1167.105156	52.34032009
