# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.000376350552	0.5331555556	0.5347673758
-13.46081728	0.1921801654	272.2512889	41.39027612
-12.9548662	0.2108017372	298.6314667	37.57298318
-12.65890379	0.2213736238	313.6080889	38.01698346
-12.44891512	0.2289953185	324.4053333	37.90628267
-12.28603525	0.235050371	  332.9832	37.73740665
-12.15295271	0.2400015329	339.9972444	38.60114796
-12.04043303	0.2442451082	346.0088889	40.93787654
-11.94296404	0.2480945757	351.4622222	41.34386173
-11.85699031	0.2515161155	356.3093333	42.66929067
-11.78008418	0.2548669405	361.0562667	45.28741184
-11.71051412	0.2581118503	365.6531556	49.65143226
-11.64700164	0.2610115315	369.7609778	52.67237949
-11.58857581	0.2642147779	374.2988444	57.04758089
-11.53448195	0.2671662246	    378.48	   59.6656
-11.48412177	0.2703572356	383.0005333	67.35164416
-11.43701297	0.2736256124	387.6306667	76.38439289
-11.39276105	0.2770309637	392.4548444	82.03071653
-11.35103923	0.2804283462	397.2677333	90.29738553
-11.31157377	0.2840721951	402.4297778	102.5222244
-11.2741331	0.287994699	407.9865778	115.3561754
-10.97817069	0.3417866001	484.1906667	261.2296907
-10.76818202	0.3987081466	564.8283556	316.8474271
-10.7239301	0.4142612504	  586.8616	393.865201
-10.68220828	0.4317970026	611.7035556	474.8076762
-10.64274283	0.4492405809	636.4149333	435.2669414
-10.60530215	0.4646395177	658.2297778	402.0052466
-10.5696886	0.4791415004	678.7739556	441.5479261
-10.5357321	0.4947087849	700.8272889	517.9713264
-10.50328529	0.5121201117	725.4929778	610.212084
-10.47221961	0.5320176863	  753.6808	726.7298447
-10.44242229	0.7747114622	  1097.492	75.09171378
-10.41379379	0.7766988792	1100.307467	71.45133092
-10.38624588	0.7787112692	1103.158311	69.97431537
-10.35969993	0.7804999069	1105.692178	69.66017881
-10.33408561	0.7822871014	  1108.224	68.34804622
-10.30933975	0.7838588889	1110.450667	64.72561067
-10.28540537	0.7852851684	 1112.4712	62.29663723
-10.26223094	0.786705487	1114.483289	64.81434296
-10.23976969	0.7882037361	1116.605778	64.15187773
-10.21797903	0.7896294509	1118.625511	62.54642474
-10.19682006	0.7905850099	 1119.9792	61.12703403
-10.17625721	0.7919379393	1121.895822	60.07608032
-10.09935108	0.7960339986	1127.698489	59.21006883
-10.02978102	0.8000169269	1133.340889	57.53419477
-9.966268536	0.8033759717	1138.099467	55.2755286
-9.907842714	0.8063281713	1142.281689	52.77514026
-9.853748851	0.8090866741	1146.189511	50.06772998
-9.80338867	0.8114862696	1149.588889	50.79854321
-9.756279866	0.8138661629	1152.960356	49.57602832
-9.712027948	0.8159665855	1155.935911	46.41322595
-9.670306129	0.8178580639	1158.615467	46.25071189
-9.630840674	0.8195710299	1161.042133	44.86720256
   -9.5934	0.821046816	 1163.1328	45.95729749
