# chem_potential	density	num_particles	num_particles_variance
-17.99706549	9.031541033e-05	0.5061333333	0.5120068267
-13.46081728	0.1313405748	736.0409778	423.3560986
-12.9548662	0.1621801944	908.8681778	151.2122229
-12.65890379	0.1714892484	961.0367111	111.1539412
-12.44891512	0.1769496508	991.6371556	96.32754391
-12.28603525	0.180679912	1012.541778	94.5796324
-12.15295271	0.1836585599	1029.234311	89.36216497
-12.04043303	0.186066035	1042.725956	89.24374409
-11.94296404	0.1880958319	1054.101067	86.95502997
-11.85699031	0.1900519044	1065.063022	94.27096153
-11.78008418	0.1918868268	1075.346044	97.36798658
-11.71051412	0.1933524774	1083.559644	95.99648698
-11.64700164	0.1950987022	 1093.3456	105.5925606
-11.58857581	0.1964929285	1101.158933	110.2378513
-11.53448195	0.1978858066	1108.964711	114.8690658
-11.48412177	0.1995107544	1118.071022	119.7490003
-11.43701297	0.200825689	   1125.44	127.9768889
-11.39276105	0.2022668336	1133.516267	133.9183576
-11.35103923	0.2036687686	 1141.3728	150.5696424
-11.31157377	0.205299601	1150.512089	151.4987427
-11.2741331	0.2066015451	1157.808267	168.5988828
-10.97817069	0.2245601316	1258.449333	376.4975662
-10.76818202	0.2577157054	1444.255289	1096.481494
-10.7239301	0.2703447944	1515.029511	1230.999129
-10.68220828	0.2841356594	 1592.3144	1415.392975
-10.64274283	0.2967052202	1662.755022	1272.861941
-10.60530215	0.3091653207	1732.582222	1165.120573
-10.5696886	0.3187548061	1786.322311	1119.885982
-10.5357321	0.3268284867	1831.567733	896.4779455
-10.50328529	0.3342389819	1873.096622	845.4215086
-10.47221961	0.3402765052	1906.931289	895.9582121
-10.44242229	0.3473159681	1946.380889	831.7476348
-10.41379379	0.3529347794	1977.869067	848.5557454
-10.38624588	0.3586860818	2010.099733	948.947031
-10.35969993	0.3653030894	2047.181867	980.2661245
-10.33408561	0.3715963953	2082.449956	1083.736207
-10.30933975	0.378115807	2118.985156	1170.121113
-10.28540537	0.3855914296	2160.879022	1411.149009
-10.26223094	0.3952296573	2214.892267	1780.670882
-10.23976969	0.4050170784	 2269.7416	1926.619896
-10.21797903	0.4167659173	2335.582844	2534.054692
-10.19682006	0.4304598368	2412.324444	2849.06878
-10.17625721	0.4429887762	2482.537422	3036.764688
-10.09935108	0.4995353276	2799.427911	3849.66667
-10.02978102	0.8181988507	4585.238667	191.4615271
-9.966268536	0.8222961471	4608.200178	187.9565511
-9.907842714	0.8259013086	4628.403733	242.6012661
-9.853748851	0.8284024142	4642.420089	224.8580142
-9.80338867	0.8318390789	4661.679378	205.1876014
-9.756279866	0.8337402072	4672.333422	269.2992296
-9.712027948	0.8358600339	4684.213067	220.4976248
-9.670306129	0.8381949903	4697.298311	219.7918994
-9.630840674	0.8402058326	 4708.5672	209.3555286
   -9.5934	0.8415568839	4716.138578	189.2822184
