# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0001190822452	0.4865777778	0.4848420662
-13.46081728	0.1572127325	642.3814222	234.7728282
-12.9548662	0.1828990817	747.3375111	99.63853069
-12.65890379	0.1918686026	783.9875556	79.31486736
-12.44891512	0.197039413	805.1158222	73.07485188
-12.28603525	0.2008911167	820.8541333	66.29863403
-12.15295271	0.2039214705	833.2363556	66.51702494
-12.04043303	0.2065801546	844.0999111	68.02717333
-11.94296404	0.2088358647	853.3168889	70.90873699
-11.85699031	0.2107406367	861.0999111	72.28512888
-11.78008418	0.2127591613	869.3477333	81.73525931
-11.71051412	0.2146285611	876.9862222	77.14976573
-11.64700164	0.2163686977	884.0965333	81.98232576
-11.58857581	0.2179736975	890.6546667	90.19603378
-11.53448195	0.2198640248	898.3786667	91.66034489
-11.48412177	0.2215817982	  905.3976	102.4976476
-11.43701297	0.2231994154	912.0072889	111.6897246
-11.39276105	0.2249215614	919.0440889	115.5932562
-11.35103923	0.2267173233	926.3816889	121.2975136
-11.31157377	0.2283693556	   933.132	138.8347538
-11.2741331	0.2301727316	940.5007111	151.277555
-10.97817069	0.2537470786	1036.827022	411.9467898
-10.76818202	0.3016336519	1232.494667	995.128016
-10.7239301	0.3168718284	1294.758844	980.0061107
-10.68220828	0.330154524	 1349.0328	917.987813
-10.64274283	0.3426079511	1399.918311	835.7603491
-10.60530215	0.3521340087	 1438.8424	765.6643178
-10.5696886	0.361616188	 1477.5872	680.8487962
-10.5357321	0.3688378714	1507.095467	685.1940861
-10.50328529	0.3757836251	1535.476267	639.8947701
-10.47221961	0.3819807312	1560.798044	639.2573473
-10.44242229	0.3893278708	1590.818933	639.6665038
-10.41379379	0.3960728336	1618.379289	732.8757844
-10.38624588	0.4026488754	1645.249422	843.4481886
-10.35969993	0.4104924013	1677.298578	940.0074735
-10.33408561	0.4193117751	1713.335111	1125.242189
-10.30933975	0.4296010336	1755.377689	1427.751307
-10.28540537	0.4419905036	1806.001867	1560.686308
-10.26223094	0.4550469559	1859.351378	1861.404445
-10.23976969	0.472178005	1929.349956	2193.557264
-10.21797903	0.4875582579	1992.194667	2084.409572
-10.19682006	0.5030310313	2055.417422	2140.42007
-10.17625721	0.5198270446	2124.047022	2405.680011
-10.09935108	0.8143903568	3327.651822	133.0971722
-10.02978102	0.8183250961	3343.729422	153.7422543
-9.966268536	0.8218934519	3358.309956	160.8396609
-9.907842714	0.8248743586	3370.490133	178.5153249
-9.853748851	0.8275849916	3381.565956	137.5028943
-9.80338867	0.8297148974	3390.268889	153.3935654
-9.756279866	0.8319245539	3399.297689	167.2791147
-9.712027948	0.8342063255	3408.621156	141.3316769
-9.670306129	0.836697198	3418.799022	142.561119
-9.630840674	0.8382965635	3425.334133	125.3808882
   -9.5934	0.8408057095	3435.586667	146.4158222
