# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0002185521923	0.4832888889	0.4786985165
-13.46081728	0.2069784931	457.6957333	85.4250218
-12.9548662	0.2268710035	501.6844444	50.15980247
-12.65890379	0.2353706216	520.4798222	44.10897064
-12.44891512	0.2407830544	532.4484444	39.5739198
-12.28603525	0.2447874596	541.3034667	40.59857465
-12.15295271	0.2482479966	548.9558222	40.87173721
-12.04043303	0.2510884515	555.2369778	43.41993042
-11.94296404	0.2539397195	561.5420444	45.1063656
-11.85699031	0.2563909851	566.9625778	48.97273291
-11.78008418	0.2589006573	572.5122667	52.29660508
-11.71051412	0.2613187201	577.8593778	57.28475872
-11.64700164	0.2634256966	582.5185778	60.62032153
-11.58857581	0.2657898147	  587.7464	68.1816426
-11.53448195	0.2680201967	592.6784889	70.75645283
-11.48412177	0.2703506296	597.8318222	79.32122735
-11.43701297	0.272718888	  603.0688	85.75135545
-11.39276105	0.2754994089	609.2174222	95.36197202
-11.35103923	0.2780808733	614.9258667	108.4473042
-11.31157377	0.2807860244	620.9078222	122.5107033
-11.2741331	0.283732399	  627.4232	137.8211684
-10.97817069	0.3310380753	  732.0312	478.0039154
-10.76818202	0.4028634022	    890.86	459.3310667
-10.7239301	0.41459375	916.7995556	420.6271109
-10.68220828	0.42518306	940.2159111	377.9298268
-10.64274283	0.4341121048	959.9608889	376.6793592
-10.60530215	0.4425214803	978.5567111	366.249095
-10.5696886	0.4515272214	998.4712889	406.7645534
-10.5357321	0.4599052029	1016.997689	436.4703947
-10.50328529	0.4692765778	 1037.7208	522.8096029
-10.47221961	0.4810205122	 1063.6904	661.214459
-10.44242229	0.4938772659	 1092.1208	793.6171407
-10.41379379	0.5095668372	1126.815467	1054.40897
-10.38624588	0.5282683045	 1168.1704	1150.347942
-10.35969993	0.5511542202	1218.778489	1410.763199
-10.33408561	0.5735810437	1268.371378	1474.646434
-10.30933975	0.6525184215	 1442.9272	38444.54768
-10.28540537	0.8016451805	1772.694222	90.22845551
-10.26223094	0.8026884185	1775.001156	82.51226533
-10.23976969	0.803535454	1776.874222	86.5862244
-10.21797903	0.8051374331	1780.416711	95.06617407
-10.19682006	0.8067408593	 1783.9624	92.4269418
-10.17625721	0.8075914723	1785.843378	87.75431392
-10.09935108	0.8111486434	1793.709422	84.30232011
-10.02978102	0.8151459337	1802.548711	83.73989389
-9.966268536	0.818058824	1808.990044	73.27083422
-9.907842714	0.8209849794	1815.460711	79.30925638
-9.853748851	0.8238491105	1821.794222	70.12947773
-9.80338867	0.8257877412	1826.081156	65.02621378
-9.756279866	0.828129188	1831.258844	71.10615511
-9.712027948	0.8294148152	1834.101778	68.34208573
-9.670306129	0.830908704	1837.405244	58.29346583
-9.630840674	0.8332816655	1842.652622	79.15897312
   -9.5934	0.8354869243	1847.529156	60.02532773
