# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0002823265239	0.4691555556	0.482826398
-13.46081728	0.2306905646	  383.3496	57.72977984
-12.9548662	0.2493818322	414.4097778	36.62977106
-12.65890379	0.2577943923	428.3893333	33.25197511
-12.44891512	0.2633306774	437.5892444	31.28434654
-12.28603525	0.2676320114	444.7369778	32.76361931
-12.15295271	0.2712877601	450.8119111	34.17208924
-12.04043303	0.2744826821	456.1210667	36.30498731
-11.94296404	0.2773665529	460.9133333	37.72822222
-11.85699031	0.2802225547	465.6592889	42.61342705
-11.78008418	0.2827747801	469.9004444	45.0115998
-11.71051412	0.2856402499	474.6621333	50.30620167
-11.64700164	0.2883716707	479.2010667	54.20348331
-11.58857581	0.2910621708	   483.672	 60.249216
-11.53448195	0.2939736965	488.5102222	65.60847328
-11.48412177	0.2970428608	  493.6104	73.81398962
-11.43701297	0.2999075817	498.3708444	83.79865218
-11.39276105	0.3032440415	  503.9152	94.27672007
-11.35103923	0.3065160978	509.3525333	103.6675425
-11.31157377	0.3104301555	515.8567111	122.6326238
-11.2741331	0.3142971409	522.2826667	135.0425884
-10.97817069	0.3836700314	637.5629333	454.6396394
-10.76818202	0.4506948724	748.9413333	297.3302471
-10.7239301	0.4615116477	766.9160889	290.9438923
-10.68220828	0.4706330197	782.0735111	293.420285
-10.64274283	0.4811102329	   799.484	303.582544
-10.60530215	0.4912747367	816.3748444	368.5532694
-10.5696886	0.5031746552	836.1495111	433.9717798
-10.5357321	0.5168590935	  858.8896	563.156523
-10.50328529	0.5344016912	888.0409778	798.6560097
-10.47221961	0.5554422385	923.0050667	941.419441
-10.44242229	0.5814922897	966.2936889	1211.447791
-10.41379379	0.792763839	1317.373778	76.56029017
-10.38624588	0.7936577304	 1318.8592	73.08399758
-10.35969993	0.7961877034	1323.063378	70.72478326
-10.33408561	0.7971432166	 1324.6512	 63.621983
-10.30933975	0.7987925106	1327.391911	60.3830279
-10.28540537	0.8000955561	1329.557244	60.61881196
-10.26223094	0.8014466367	 1331.8024	62.74593202
-10.23976969	0.802410441	  1333.404	66.02016178
-10.21797903	0.8030400324	1334.450222	63.31098884
-10.19682006	0.8044113861	1336.729067	64.20268402
-10.17625721	0.8052760713	1338.165956	61.51796986
-10.09935108	0.8089926395	1344.341956	60.35799973
-10.02978102	0.8127598638	1350.602133	56.80170212
-9.966268536	0.8160233081	1356.025156	55.92301164
-9.907842714	0.8179175383	1359.172889	54.39899832
-9.853748851	0.8203935387	1363.287378	54.44105846
-9.80338867	0.8234821202	1368.419822	51.41708264
-9.756279866	0.8254476007	1371.685956	45.09239831
-9.712027948	0.8271669681	1374.543111	51.13471921
-9.670306129	0.8284888425	1376.739733	49.5151946
-9.630840674	0.8298797206	1379.051022	50.69908562
   -9.5934	0.8317852374	1382.217511	48.66548892
