# chem_potential	density	num_particles	num_particles_variance
-17.99706549	5.52590822e-05	0.4916444444	0.4870857402
-13.46081728	0.08403456738	747.6622222	1154.116484
-12.9548662	0.1330067026	 1183.3712	302.9768772
-12.65890379	0.1442404714	1283.318933	207.0412149
-12.44891512	0.1498993371	1333.666311	163.7135406
-12.28603525	0.1538121517	1368.478933	148.8367562
-12.15295271	0.156610713	1393.377956	137.5504829
-12.04043303	0.158961347	1414.291733	132.0126694
-11.94296404	0.1609917361	1432.356267	130.1676518
-11.85699031	0.1627233905	1447.762933	137.5202438
-11.78008418	0.1643410999	1462.155822	133.7178528
-11.71051412	0.1658890735	1475.928267	149.507121
-11.64700164	0.1671495021	 1487.1424	141.0129667
-11.58857581	0.1685757579	1499.831911	158.8665906
-11.53448195	0.1697433321	1510.219911	148.2014169
-11.48412177	0.1710023919	1521.421867	169.2510063
-11.43701297	0.1721298531	1531.452978	163.0698334
-11.39276105	0.1733747759	1542.529156	185.2962611
-11.35103923	0.174567367	1553.139733	190.1893635
-11.31157377	0.1757751042	1563.885067	197.2889237
-11.2741331	0.1769351053	1574.205689	207.0211587
-10.97817069	0.190051939	 1690.9072	397.8534326
-10.76818202	0.2108069845	1875.566489	988.183357
-10.60530215	0.249416778	2219.080889	1940.692124
-10.47221961	0.285870598	2543.413422	1496.178149
-10.35969993	0.3087234805	2746.737333	1269.264606
-10.26223094	0.3295942494	2932.426222	1753.714601
-10.17625721	0.3586461299	3190.903111	2757.037546
-10.09935108	0.4027737491	3583.510044	4233.931321
-10.02978102	0.4510232402	 4012.7896	5951.830665
-9.966268536	0.5383618331	  4789.848	15127.6793
-9.907842714	0.8271655684	7359.357778	340.3081728
-9.853748851	0.8299446077	7384.083111	345.1866037
-9.80338867	0.8326931251	7408.536889	328.3362837
-9.756279866	0.8352188878	 7431.0088	423.3178781
-9.712027948	0.8381972135	 7457.5072	461.7847037
-9.670306129	0.8396045866	7470.028711	216.5425534
-9.630840674	0.8422856262	7493.882133	366.1969519
   -9.5934	0.8448405121	7516.613156	360.9088403
