# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0001504545121	0.4880888889	0.4905692365
-13.46081728	0.1767648715	573.4422222	151.5359062
-12.9548662	0.1994180164	  646.9312	76.34086656
-12.65890379	0.2078564841	  674.3064	63.85483015
-12.44891512	0.2132294173	691.7367111	57.44285674
-12.28603525	0.2171245752	704.3729778	55.60026536
-12.15295271	0.2202865312	714.6306667	55.56021511
-12.04043303	0.2228976061	723.1012444	58.35819401
-11.94296404	0.2254141503	731.2651556	58.51858142
-11.85699031	0.2276946692	738.6633778	63.86757437
-11.78008418	0.229599038	744.8413333	66.70966933
-11.71051412	0.2317082508	751.6838222	71.50403161
-11.64700164	0.233601276	757.8249778	75.22687833
-11.58857581	0.2356162595	764.3617778	79.88636128
-11.53448195	0.2373200315	769.8889778	86.60571851
-11.48412177	0.2394098998	776.6687111	90.44926989
-11.43701297	0.2410761061	782.0740444	100.237273
-11.39276105	0.2431754548	788.8845333	112.8573341
-11.35103923	0.2451576128	795.3148444	120.5261174
-11.31157377	0.2474629015	802.7934222	128.9870145
-11.2741331	0.2494033838	809.0885333	136.7729618
-10.97817069	0.2798202391	907.7637333	418.146667
-10.76818202	0.3403680284	1104.186578	808.5288332
-10.7239301	0.3544872157	1149.990578	721.7892446
-10.68220828	0.3678226203	1193.251911	663.7153852
-10.64274283	0.3775543776	1224.822667	567.0765529
-10.60530215	0.3868254006	1254.898756	513.3286829
-10.5696886	0.3948896638	   1281.06	539.1559556
-10.5357321	0.401740098	1303.283467	540.5707578
-10.50328529	0.4090791327	  1327.092	544.8424693
-10.47221961	0.4164395943	1350.970044	560.5730582
-10.44242229	0.4237368984	 1374.6432	606.3919826
-10.41379379	0.4325465567	1403.222578	772.0199702
-10.38624588	0.441622134	1432.664622	909.5916106
-10.35969993	0.4530995308	 1469.8984	1096.213944
-10.33408561	0.4657650826	1510.986667	1319.301156
-10.30933975	0.4804451521	1558.610222	1605.260962
-10.28540537	0.4980856217	 1615.8376	1778.885893
-10.26223094	0.5141250701	1667.871111	1795.141432
-10.23976969	0.5324394203	1727.284622	1850.013568
-10.21797903	0.551883563	1790.363289	2136.175843
-10.19682006	0.5722975907	1856.588356	3368.57926
-10.17625721	0.809942205	2627.530311	126.1057923
-10.09935108	0.8147505021	2643.128889	123.2331654
-10.02978102	0.8179178559	2653.404089	115.8523566
-9.966268536	0.8217949298	2665.981689	136.7422425
-9.907842714	0.825104792	 2676.7192	133.7109291
-9.853748851	0.826639998	2681.699556	112.7077776
-9.80338867	0.8302807725	2693.510578	109.2246437
-9.756279866	0.8320090129	2699.117156	103.528319
-9.712027948	0.833778381	2704.857156	114.0746177
-9.670306129	0.8361620342	2712.589956	95.87035244
-9.630840674	0.8384334014	2719.958489	115.0927657
   -9.5934	0.8395476306	2723.573156	136.4330927
