# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0001038945029	0.5259555556	0.5241707536
-13.46081728	0.143305988	725.4722667	313.176342
-12.9548662	0.1700628171	860.9260444	125.8302639
-12.65890379	0.1789289495	905.8099556	97.93330533
-12.44891512	0.1840815515	931.8944889	82.18273407
-12.28603525	0.1877411594	950.4208889	86.00943032
-12.15295271	0.1907124509	965.4627556	80.02674618
-12.04043303	0.1930835879	  977.4664	81.81135993
-11.94296404	0.1953193477	988.7847111	81.56538403
-11.85699031	0.1971922406	998.2660444	85.35562035
-11.78008418	0.1989927743	1007.381067	91.3819882
-11.71051412	0.2007735721	1016.396178	95.34588761
-11.64700164	0.2024064558	1024.662489	95.86021958
-11.58857581	0.2040532812	1032.999378	102.9606218
-11.53448195	0.2054216966	1039.926844	107.0166038
-11.48412177	0.2071199863	1048.524267	111.8954556
-11.43701297	0.2085532283	1055.779911	120.9231164
-11.39276105	0.2100005874	1063.107022	130.3334351
-11.35103923	0.2115738069	1071.071289	136.7472734
-11.31157377	0.2130336151	1078.461422	145.7100229
-11.2741331	0.2145312973	1086.043289	156.2104816
-10.97817069	0.234630608	1187.794044	385.8545601
-10.76818202	0.2738521788	1386.349333	1091.229611
-10.7239301	0.2878235927	1457.078222	1174.892192
-10.68220828	0.3018116346	1527.891289	1180.323026
-10.64274283	0.3139085051	1589.130489	1206.672217
-10.60530215	0.3248208694	1644.373244	1008.153755
-10.5696886	0.3340021093	1690.852356	865.6789122
-10.5357321	0.3414598453	 1728.6064	865.0841902
-10.50328529	0.3489795985	 1766.6744	793.4471402
-10.47221961	0.3554428655	1799.394044	765.2028623
-10.44242229	0.3615925175	1830.526044	758.5021217
-10.41379379	0.3675290076	1860.578933	789.9651918
-10.38624588	0.3741840502	1894.269422	856.5102561
-10.35969993	0.3800528166	1923.979467	917.7013562
-10.33408561	0.387813088	1963.265067	1130.054006
-10.30933975	0.3949123116	1999.204178	1250.514134
-10.28540537	0.4041825739	2046.133956	1451.592278
-10.26223094	0.4144938355	2098.333689	1785.000652
-10.23976969	0.4263382478	2158.294844	2110.933956
-10.21797903	0.4383986315	2219.349333	2353.469611
-10.19682006	0.4532517878	2294.541956	2524.300329
-10.17625721	0.4692427971	2375.494844	2818.184729
-10.09935108	0.5318182964	2692.277067	4011.968479
-10.02978102	0.8200821018	4151.583822	182.1402183
-9.966268536	0.8233696772	4168.226844	232.2152083
-9.907842714	0.8262717701	 4182.9184	180.4029414
-9.853748851	0.8292948069	4198.222222	198.8466173
-9.80338867	0.8315976583	4209.880178	157.3472426
-9.756279866	0.8345773428	4224.964533	200.7147421
-9.712027948	0.8370437354	 4237.4504	177.8733176
-9.670306129	0.8386710355	4245.688444	212.0276442
-9.630840674	0.841056676	4257.765511	167.9254594
   -9.5934	0.8426109146	4265.633689	198.5855495
