# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.0004660633776	0.4758222222	0.4856821017
-13.46081728	0.2737564687	279.4886222	31.0246261
-12.9548662	0.2910851804	297.1801778	21.8056693
-12.65890379	0.2995196825	305.7912889	20.65919523
-12.44891512	0.3055071125	311.9040889	21.55106773
-12.28603525	0.310163393	316.6578667	23.09867812
-12.15295271	0.3144756764	321.0604444	24.87314647
-12.04043303	0.3181559489	324.8177778	26.89941728
-11.94296404	0.3218494555	328.5886222	29.79059055
-11.85699031	0.3255231981	332.3392889	32.55590527
-11.78008418	0.3293001137	336.1952889	37.54488447
-11.71051412	0.3330895668	340.0640889	43.80433706
-11.64700164	0.3368475021	343.9007111	48.52800838
-11.58857581	0.3411330563	   348.276	57.69973511
-11.53448195	0.3453150021	352.5455111	65.79210652
-11.48412177	0.35033426	357.6698667	77.71785643
-11.43701297	0.3555148509	362.9589333	90.3817802
-11.39276105	0.3616460265	369.2184889	104.3046182
-11.35103923	0.368656567	376.3758222	134.0788465
-11.31157377	0.3758246966	383.6940444	161.9067468
-11.2741331	0.3840067949	392.0474667	181.2562358
-10.97817069	0.4848635889	495.0160889	210.8069411
-10.76818202	0.5413293481	552.6641778	251.9041123
-10.60530215	0.7789025647	795.2119111	44.21358257
-10.47221961	0.7858938636	  802.3496	38.54684651
-10.35969993	0.7915892747	808.1642667	35.8279498
-10.26223094	0.7964101967	813.0861333	31.93702549
-10.17625721	0.8006962733	817.4619556	32.59219706
-10.09935108	0.803494569	820.3188444	 31.640116
-10.02978102	0.8068332823	823.7274667	28.31879225
-9.966268536	0.8097896896	826.7457778	32.28043773
-9.907842714	0.8122062887	829.2129778	30.36139602
-9.853748851	0.8142189894	831.2678222	29.2583157
-9.80338867	0.8161545499	833.2439111	27.89499626
-9.756279866	0.8178781921	835.0036444	27.9929645
-9.712027948	0.8195931277	836.7544889	28.04905763
-9.670306129	0.8210913564	838.2840889	28.00604906
-9.630840674	0.8221458107	839.3606222	26.05261828
   -9.5934	0.8242319079	  841.4904	30.97630784
