# chem_potential	density	num_particles	num_particles_variance
-17.99706549	5.708655996e-05	       0.6	0.6065777778
-13.46081728	0.08777545733	  922.5512	1198.28329
-12.9548662	0.1286763537	1352.434133	314.421306
-12.65890379	0.1386797966	1457.573867	199.8504104
-12.44891512	0.1438708085	1512.133244	176.5322015
-12.28603525	0.1473544419	1548.747467	157.9270714
-12.15295271	0.1500311841	1576.880978	154.5722337
-12.04043303	0.152202537	1599.702667	147.7824373
-11.94296404	0.1541621199	1620.298578	154.4113846
-11.85699031	0.1557807395	1637.310844	149.7724424
-11.78008418	0.1573015424	1653.295022	140.9930508
-11.71051412	0.1586826058	1667.810489	149.1971522
-11.64700164	0.159933478	 1680.9576	 160.40878
-11.58857581	0.1611847985	1694.109422	174.6793157
-11.53448195	0.162381595	1706.688178	191.1228558
-11.48412177	0.163579068	1719.274044	175.1392108
-11.43701297	0.1647174163	1731.238489	186.9053453
-11.39276105	0.1658214873	1742.842667	200.6312462
-11.35103923	0.1670097166	1755.331378	208.4894777
-11.31157377	0.1680909276	1766.695289	214.1355956
-11.2741331	0.1691920131	1778.268089	230.8207506
-10.97817069	0.181806536	 1910.8512	471.875103
-10.76818202	0.2018688844	 2121.7136	1252.858419
-10.60530215	0.2389103995	2511.033067	2293.191973
-10.47221961	0.2735921001	2875.550044	1742.860118
-10.35969993	0.2956143781	  3107.012	1421.879945
-10.26223094	0.3147442027	3308.073244	1730.637124
-10.17625721	0.3399856299	 3573.3696	2730.99744
-10.09935108	0.3783858982	3976.970044	4635.679725
-10.02978102	0.4243796684	4460.380889	5076.799901
-9.966268536	0.4887969208	5137.429067	10042.41812
-9.907842714	0.8291885503	8715.065867	325.2259727
-9.853748851	0.8329900923	8755.021422	554.6488744
-9.80338867	0.8362811452	8789.611556	414.971422
-9.756279866	0.8392878731	8821.213333	549.9175111
-9.712027948	0.8425415702	8855.410844	294.7305846
-9.670306129	0.8435814252	8866.340089	381.7709173
-9.630840674	0.8462016814	8893.879911	301.6880675
   -9.5934	0.8476121169	8908.704089	390.5751033
