# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.006669452041	    1.0128	1.071480604
-13.46081728	0.4739785933	71.97675556	4.872037474
-12.9548662	0.5063216895	76.88826667	12.09702677
-12.65890379	0.5686533206	86.35373333	41.48096162
-12.44891512	0.6442635649	97.83564444	27.09352058
-12.28603525	0.6716973497	102.0016444	12.39497507
-12.15295271	0.683932288	  103.8596	8.193754507
-12.04043303	0.691291865	  104.9772	6.547969049
-11.94296404	0.6968471076	  105.8208	5.702998471
-11.85699031	0.7010226856	106.4548889	5.237653877
-11.78008418	0.7046096965	  106.9996	4.888133173
-11.71051412	0.707378684	107.4200889	4.614903103
-11.64700164	0.7099890422	107.8164889	4.436234783
-11.58857581	0.7127021289	108.2284889	4.30161505
-11.53448195	0.7142348619	108.4612444	4.170453562
-11.48412177	0.7161688508	108.7549333	4.133364551
-11.43701297	0.7180782551	109.0448889	4.026784988
-11.39276105	0.71952143	109.2640444	4.015924976
-11.35103923	0.7209037286	109.4739556	3.912610576
-11.31157377	0.7222538332	109.6789778	3.885522511
-11.2741331	0.7234239433	109.8566667	    3.8419
-10.97817069	0.7336973813	111.4167556	3.721914807
-10.76818202	0.7406287765	112.4693333	3.774659556
-10.60530215	0.7464357186	113.3511556	3.72793422
-10.47221961	0.7509464082	114.0361333	3.577761049
-10.35969993	0.754121627	114.5183111	3.500686925
-10.26223094	0.7575224973	115.0347556	3.439325385
-10.17625721	0.7599519831	115.4036889	3.317346392
-10.09935108	0.7620568935	115.7233333	3.173011111
-10.02978102	0.7639595663	116.0122667	3.030427307
-9.966268536	0.76587219	116.3027111	3.030721539
-9.907842714	0.7676027706	116.5655111	2.963041628
-9.853748851	0.7687248822	116.7359111	2.900034837
-9.80338867	0.7704616089	116.9996444	2.725155429
-9.756279866	0.7712649987	117.1216444	2.735558185
-9.712027948	0.772171995	117.2593778	2.688723168
-9.670306129	0.7737480437	117.4987111	2.70030945
-9.630840674	0.7745701646	117.6235556	2.542022914
   -9.5934	0.7753557013	117.7428444	2.470048798
