# chem_potential	density	num_particles	num_particles_variance
-17.99706549	0.000193606399	0.4891555556	0.4870379536
-13.46081728	0.1965651326	496.6309333	103.9386342
-12.9548662	0.2173825173	549.2270222	57.2821498
-12.65890379	0.2256923586	570.2222222	48.49959506
-12.44891512	0.2311172078	583.9283556	46.18882263
-12.28603525	0.235104416	594.0022222	44.48666173
-12.15295271	0.2383602262	602.2281778	46.10677935
-12.04043303	0.2411539915	609.2867556	46.21963792
-11.94296404	0.2438900232	616.1994667	49.80305749
-11.85699031	0.2461648192	621.9468444	52.69957449
-11.78008418	0.2485577915	  627.9928	57.9699926
-11.71051412	0.2508242846	  633.7192	62.26986247
-11.64700164	0.2528556917	638.8516444	64.30607952
-11.58857581	0.2549412791	644.1209778	70.38776438
-11.53448195	0.2571479628	649.6962667	75.57272384
-11.48412177	0.2594136467	655.4206222	83.8474325
-11.43701297	0.2615283296	660.7634667	92.45525198
-11.39276105	0.2637429645	666.3588444	101.8622529
-11.35103923	0.2660834452	672.2721778	108.0466304
-11.31157377	0.2687274761	678.9524444	122.1741829
-11.2741331	0.2713930735	  685.6872	139.6546006
-10.97817069	0.3117327592	787.6072889	479.9856891
-10.76818202	0.3818545482	964.7732444	596.3573819
-10.7239301	0.3937936212	994.9378667	514.5816506
-10.68220828	0.4043467356	 1021.6008	459.0318394
-10.64274283	0.4139545455	1045.875378	429.5362915
-10.60530215	0.4227796269	1068.172356	427.7058491
-10.5696886	0.4311767899	1089.388178	415.970118
-10.5357321	0.4388710874	1108.828178	459.6494993
-10.50328529	0.4472207196	1129.923911	501.9986549
-10.47221961	0.4561030069	1152.365422	567.8439777
-10.44242229	0.4667426337	1179.246933	718.781335
-10.41379379	0.4785463264	1209.069511	839.9510793
-10.38624588	0.4940698444	 1248.2904	1046.053535
-10.35969993	0.5107314992	1290.386844	1345.84644
-10.33408561	0.5307507457	 1340.9664	1509.166693
-10.30933975	0.5500715948	1389.781422	1440.961913
-10.28540537	0.5714746186	1443.857156	1687.390529
-10.26223094	0.800177956	2021.686756	4179.085345
-10.23976969	0.8052964054	2034.618756	113.489586
-10.21797903	0.8066285004	2037.984356	94.32028858
-10.19682006	0.8075753529	2040.376622	98.92544459
-10.17625721	0.8088801819	2043.673333	92.93853333
-10.09935108	0.8121480947	2051.929867	85.91872576
-10.02978102	0.8170405351	2064.290844	92.04732062
-9.966268536	0.8197279453	2071.080711	82.81090794
-9.907842714	0.8220391898	2076.920178	80.59593952
-9.853748851	0.8254795998	2085.612533	83.67164736
-9.80338867	0.8275130827	2090.750222	86.87183328
-9.756279866	0.8299660754	2096.947822	91.68447748
-9.712027948	0.8318329365	2101.664533	82.15057323
-9.670306129	0.833561075	2106.030756	73.19372076
-9.630840674	0.8359304753	2112.017156	72.37952791
   -9.5934	0.8364233396	 2113.2624	57.21345735
